,Households,NPISHs,Central government,Local government,Total,Gross fixed capital formation,Valuables,Change in inventories,Total,Non-resident households,"Rest of
UK
exports",Rest of world exports,Total,Total final use, Total use for industry output
Agriculture,704.8389456229778,0.2880345286299493,0.06010211470021946,1.216019949301956,706.4031022156099,65.25237109377137,0,2.585380559974351,67.83775165374573,44.10570817229493,535.3988742843244,112.5316424967031,692.0362249533224,1466.277078822678,2142.879032304125
Forestry planting,8.212543955290386,0.6340991530336244,0,0.519025110837039,9.36566821916105,6.582173005510858,0.0004968414863229847,9.846095897414155,16.42876574441134,9.181715553317215,3.120846066001287,1.549423419616182,13.85198503893468,39.64641900250707,131.3919011044425
Forestry harvesting,15.07632326826847,0.3491679257398137,0.1155083425490606,0.8800119923166069,16.42101152887395,0.7154475612736994,0,14.32203383172459,15.03748139299829,0.2348732782033977,47.61394807503556,8.675606593641835,56.52442794688079,87.98292086875303,220.5015850922184
Fishing,12.11534382328212,0.02212887850911852,0,0.551036532073811,12.68850923386505,0.164634304894226,0,17.52435378389991,17.68898808879413,3.384585747634166,52.52872052436745,69.50419422774922,125.4175004997508,155.79499782241,257.4206835720273
Aquaculture,14.43807194162146,0.03932358713230581,0,0.9792061117403315,15.45660164049409,0.1063409788796782,0,4.612641782325241,4.718982761204919,3.48462299564171,116.8001476789954,68.00843415393385,188.2932048285709,208.4687892302699,350.654401891342
Coal & lignite,2.904210879400268,0,0,0,2.904210879400268,1.781790345313859,0,0.1795475117811842,1.961337857095044,0.4314184566253214,152.7459940255073,1.667941193071434,154.8453536752041,159.7109024116994,181.275240566886
"Oil & gas extraction, metal ores & other",15.36501867225705,0.006479220312076205,0,0,15.37149789256912,1.730691270291529,0,9.459469795201548,11.19016106549308,1.38136327429299,51.16755421997559,59.81649106137203,112.3654085556406,138.9270675137028,452.5426725382242
Mining Support,54.71954007645952,0.01828073318911769,0,0,54.73782080964863,28.30314104548169,0,-1.263058188381646,27.04008285710004,6.890560730343625,2248.408459294008,205.020025337763,2460.319045362115,2542.096949028864,2745.934506935422
Meat processing,291.7892957922289,0.01028956432325881,0,0,291.7995853565521,0.7283553720815434,0,-0.04854526693245512,0.6798101051490884,10.18475492749933,494.5349495309001,60.87561242271003,565.5953168811095,858.0747123428107,1028.560417522472
Fish & fruit processing,122.6673861911752,0.010927385312095,0,0,122.6783135764873,2.007278342839325,0,0.7660632257289649,2.77334156856829,3.220637376632756,473.857844338043,204.5726824252436,681.6511641399194,807.102819284975,888.993644123077
"Dairy products, oils & fats processing",299.2818532300013,0.001185846312943509,0,0,299.2830390763143,0.6761424580413462,0,0.5942429379222869,1.270385395963633,8.157109601177046,214.1692024595316,6.367090788682246,228.6934028493909,529.2468273216689,625.1509312802785
Grain milling & starch,10.0662105353588,9.365139798547089e-05,0,0,10.06630418675679,0.09788153036468117,0,-0.006486652747113664,0.09139487761756751,0.303104877232241,24.482252951823,9.990119875696882,34.77547770475212,44.93317676912648,63.68798492197887
Bakery & farinaceous,290.1198950917931,0.003956710030130685,0,0,290.1238518018232,1.349804299021799,0,-7.046286236813893,-5.696481937792095,9.283986387568007,398.9774828050642,71.97084713784011,480.2323163304723,764.6596861945034,879.06523970662
Other food,96.98638523345225,4.970923914579734e-05,0.2078892244883562,0,97.19432416717976,1.710840010443642,0,0.3579074938353494,2.068747504278991,2.716191121653092,169.6613386966868,50.12990682617038,222.5074366445103,321.770508315969,389.0756589515891
Animal feeds,48.89171543650226,0.0001088258924075879,0,0,48.89182426239466,0.5253032221945472,0,-6.882032095634301,-6.356728873439754,0.4349529100143128,41.99541406732713,15.10020752686311,57.53057450420455,100.0656698931595,194.259815357654
Spirits & wines,215.4048755807829,0.003327927397524188,0,0,215.4082035081804,14.26656808853205,0,-7.888656585782491,6.377911502749556,20.77717373164036,541.0639461457573,2195.938771055327,2757.779890932725,2979.566005943655,3212.67950000241
Beer & malt,37.34761391883836,0.001553859494192891,0,0,37.34916777833255,1.771270264995351,0,-1.615335078206484,0.1559351867888663,3.480628595680747,48.65107960988407,107.0063490490038,159.1380572545686,196.64316021969,229.0253276163474
Soft Drinks,122.1712655075424,0.0008951460917836009,0,0,122.1721606536342,0.4795659217059541,0,0.04140063426219875,0.5209665559681529,9.18307645673424,143.3483651147408,5.525220339663155,158.0566619111382,280.7497891207406,315.3019882975418
Tobacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Textiles,166.106391516514,0.001305692414283501,0,0,166.1076972089283,14.51038586489179,0.02167503886391985,-3.41132959929009,11.12073130446562,5.158660346245648,163.251097214753,172.9042393792127,341.3139969402113,518.5424254536052,603.6714755475404
Wearing apparel,126.8653353654824,0.005773695633336198,0,0,126.8711090611157,1.013912458671324,0.04021040691668647,2.053573511032576,3.107696376620587,13.60530989313114,79.85153709826784,71.3995428874699,164.8563898788689,294.8351953166052,308.4796220132998
Leather goods,18.7933637688702,1.431235092919743e-09,0,0,18.79336377030144,0.3245562996655748,0.0003039724893793047,-0.2755337491964156,0.04932652295853852,3.585877910857465,10.74910495894009,37.48938552680784,51.82436839660539,70.66705868986537,73.13993631074423
Wood and wood products,45.71812703809527,0.01046297461573987,0,0,45.72859001271101,7.537465459409136,0.09196230373609868,4.713775637235636,12.34320340038087,5.374521841762841,402.7854875703408,85.90536061326307,494.0653700253667,552.1371634384585,1127.228903077367
Paper & paper products,97.16947115460559,0.003163416816595722,0,0,97.17263457142218,4.513162601765542,-0.01216837102208866,0.9168236311235963,5.417817861867049,4.345248849185523,368.1508098922243,232.159458403644,604.6555171450538,707.2459695783431,1138.220804147729
Printing and recording,70.91178574219538,0.003729653261614005,0.07197185037023428,0,70.98748724582723,3.189470577292819,0.1830926008059731,6.033811289612659,9.406374467711451,1.757786131217063,171.4933552085932,35.67773964526715,208.9288809850775,289.3227426986161,643.7231615078394
"Coke, petroleum & petrochemicals",705.7611409935669,0.006264459049825992,3.813233407537871,0,709.5806388601545,20.73385815041621,0.001001537974575478,-12.87356726656913,7.861292421821659,11.54126880605466,1288.078696256424,1803.076138365711,3102.696103428189,3820.138034710166,5110.388242061148
"Paints, varnishes and inks etc",3.321786326229385,8.22104952658215e-05,0,0,3.321868536724651,0.6964950472605356,0,-0.6029986790235274,0.09349636823700813,0.1355189928682172,20.47819548020055,18.17035077353667,38.78406524660544,42.1994301515671,74.65386036601122
Cleaning & toilet preparations,25.84345755201989,0.0001466360354557741,0,0,25.84360418805535,7.381107214841763,0.001887897868321045,-0.1900800777878958,7.192915034922188,1.18424300752987,41.16096464054775,31.75030991135209,74.09551755942971,107.1320367824072,119.3961402294721
Other chemicals,16.07373291273635,0.002090662336670123,0.6377075321081485,0,16.71353110718116,1.645184161654613,0.002574008372932262,-0.1168564418501448,1.5309017281774,1.117479600390325,51.63625541333343,125.0680839847733,177.821818998497,196.0662518338556,232.4074325264896
"Inorganic chemicals, dyestuffs & agrochemicals",12.30024332947356,0.0004198755976634993,0.1183359794915728,0,12.4189991845628,6.65896150773009,0,-6.760544187294665,-0.1015826795645758,0.2137585040279612,25.3801735924925,110.2901643388956,135.884096435416,148.2015129404142,238.7833573976891
Pharmaceuticals,144.0047350999039,0.005596493081959074,218.2000902458114,0,362.2104218387973,20.44077898135024,0.02095755505706913,2.247366728055023,22.70910326446233,2.692687767358863,83.85073088993079,69.47802080641347,156.0214394637031,540.9409645669627,749.5024186016971
Rubber & Plastic,115.1156272667046,0.01298121710551002,0,0,115.1286084838101,27.88883445012443,-0.2449998720179251,-2.776965601208315,24.86686897689819,17.29114841654318,344.9359913073233,343.4705599145989,705.6976996384653,845.6931770991737,1305.115017141901
Cement lime & plaster,11.42987298059288,0.01026767665815205,0,0,11.44014065725103,1.753001197622285,0,6.329875631729419,8.082876829351704,0.8460416871403748,84.36315804593181,33.36356071584527,118.5727604489174,138.0957779355202,516.5319888389583
"Glass, clay & stone etc",60.59312732544518,0.002542318498539556,0,0,60.59566964394372,6.452618260292705,0.001082747759524526,-42.51755523282574,-36.06385422477351,2.202931788248222,72.62366232079341,79.73510304001455,154.5616971490562,179.0935125682264,420.1449173174513
Iron & Steel,5.267314146795099,0.001434506840253855,0,0,5.268748653635352,0.8801474126849437,0,2.535493790187736,3.415641202872679,0.6845767984379516,65.01826031698393,35.35332843213953,101.0561655475614,109.7405554040694,214.9857230143521
Other metals & casting,2.516983608257272,0.001144009442849413,0,0,2.518127617700121,1.650076176211484,0.0004467863222788267,0.8521164258792077,2.502639388412971,0.2756040139233685,81.59977823565734,65.64996303758618,147.5253452871669,152.54611229328,203.9280499188106
Fabricated metal,150.7712850802495,0.0148110975156106,0,0,150.7860961777651,160.5808250142494,-0.624577768647315,-13.09419172063261,146.8620555249695,4.657162236578023,610.7441152967928,532.3074132156539,1147.708690749025,1445.356842451759,2531.752038768011
"Computers, electronics & opticals",250.0228516341825,0.01467208146094649,0,0,250.0375237156435,252.4677178418706,-7.643448950896699,-13.95190994324878,230.8723589477251,9.59030247274129,685.7856714620319,1488.498246278944,2183.874220213718,2664.784102877086,3451.334068659929
Electrical equipment,94.26342334525353,0.00617872593192354,0,0,94.26960207118545,64.975748725556,-20.17080624736663,-10.23313265732726,34.57180982086211,3.07595944094939,147.0569026533482,245.5971715630592,395.7300336573568,524.5714455494044,697.1582969439146
Machinery & equipment,112.7525337700148,0.02466975880495006,0,0,112.7772035288198,420.842559585155,-1.455975367230947,1.457829840360483,420.8444140582845,7.116021822045155,474.1786280546396,809.2648399921609,1290.559489868846,1824.18110745595,2363.839794596159
Motor Vehicles,116.1904878519202,0.001640237708064513,0,0,116.1921280896283,27.16166829179308,0.001513853637716091,0.08633003392014302,27.24951217935094,1.10218847185191,132.5254662897375,100.8685841112357,234.4962388728251,377.9378791418043,415.4814856385988
Other transport equipment,83.53917313919263,0.007629989200751238,0,0,83.54680312839338,174.4160321223682,-0.03390282868896834,-13.8377999811556,160.5443293125236,1.4085432909171,654.9284631090271,739.6465443164187,1395.983550716363,1640.07468315728,1831.937546581142
Furniture,128.6485450602246,0.002389938106743424,0,0,128.6509349983313,58.71545530462702,0.8898158165468546,0.9621675521302493,60.56743867330412,2.216455597832376,59.20936517148694,15.40557602209878,76.83139679141809,266.0497704630535,294.5575768056493
Other manufacturing,158.3440867882952,0.01125975485275155,1.013222974741021,0,159.368569517889,13.16913712105892,1.382844699454169,0.3310560018950019,14.88303782240809,7.111797561841909,149.0851023521506,136.5782484830246,292.7751483970171,467.0267557373141,559.2214155605549
Repair & maintenance,32.75591958120738,0.02225880329632977,0.3544573392811809,0,33.13263572378489,126.4720472151066,-0.4722596120213154,-0.2933426925008388,125.7064449105845,0.9305021515958377,347.4213633149591,155.3725445239464,503.7244099905013,662.5634906248707,1378.527558523333
Electricity,1197.641075643769,0.009608942475430393,0,0,1197.650684586244,22.23591573860041,0,0.6228922052077953,22.85880794380821,35.05164097267734,1148.195720309066,11.4018148972061,1194.649176178949,2415.158668709002,5770.964287049702
Gas etc,503.0330945594498,0.001732892379263793,0,0,503.0348274518291,5.781632652229704,0,0.3007078357052779,6.082340487934982,13.36844601661049,639.190644336443,8.77776162706144,661.336851980115,1170.454019919879,2292.960241489455
Water and sewerage,597.6168845369879,0.007349076859837721,0,0,597.6242336138477,13.27625819059323,0,-6.509590274488526,6.766667916104701,5.934211770065223,10.03553557772994,3.054369933457575,19.02411728125274,623.4150188112052,1178.029443860727
"Waste, remediation & management",25.06831722280816,0.02546327777456591,0,684.7724606195201,709.8662411201028,9.176237284368916,0,0.3853677935296328,9.56160507789855,7.38229283942953,216.4643295804697,182.2047148704838,406.0513372903831,1125.479183488384,1675.832007467625
Construction,321.7269981774934,0.2111493387965054,0,0,321.93814751629,8939.564470663092,0,205.7399906248296,9145.304461287922,46.22072736998758,1842.624661148668,252.217636515172,2141.063025033828,11608.30563383804,18156.60176712012
Wholesale & Retail - vehicles,1332.642834821069,0.05406067611197892,0,0,1332.696895497181,150.4375072373681,0,0.0842061510287215,150.5217133883968,30.11991081411134,108.0008519253138,11.87361890899155,149.9943816484167,1633.212990533994,2268.671581749872
Wholesale - excl vehicles,732.2299573372015,0.2665146435165214,0.02376254421204686,0.2221642874641611,732.7423988123943,317.8284697186697,0,0.6924693494142544,318.5209390680839,40.63120656633392,1571.810513831597,1349.05865030082,2961.500370698751,4012.763708579229,6497.781726165688
Retail - excl vehicles,5976.586816146751,2.480094368816264,0,20.59463199918322,5999.66154251475,16.19372424741912,2.37894641553679,0.2623024642653555,18.83497312722127,340.0317685356715,420.3680832182631,388.0932827761438,1148.493134530078,7166.98965017205,8635.540998828517
Rail transport,417.9916277426627,0.001260835320828553,0,0,417.9928885779835,0.1117759813952752,0,0.001670060464414297,0.1134460418596895,33.40519926742311,66.58284410763848,1.124011264856955,101.1120546399186,519.2183892597617,736.1028253010986
Other land transport,671.4833986468856,0.01956176877540705,0,0,671.5029604156609,2.583782181925012,0,0.03460496473609975,2.618387146661112,74.28001004065776,409.7491539920663,151.9312982118076,635.9604622445318,1310.081809806854,2721.26947961201
Water transport,82.82118666748643,0.002475207826661763,0,0,82.82366187531309,0.6159276870752,0,0.01090405712843649,0.6268317442036364,20.26147060392794,54.93580574185593,180.0565042173996,255.2537805631835,338.7042741827002,406.8426137086184
Air transport,366.8335294095922,0.0178480108066665,0,0,366.8513774203989,1.984819681361108,0,0.04423279563630034,2.029052476997408,30.60067261293868,277.9094799345796,58.72840252200344,367.2385550695217,736.118984966918,1054.760942096512
Support services for transport,114.2359941281231,0.04476691712739089,368.8590605715163,0,483.1398216167668,11.59565084835684,0,0.232983366181071,11.82863421453791,14.46853801659505,662.1505431265833,312.8474561918136,989.466537334992,1484.434993166297,3102.712120960122
Post & courier,55.42034002376569,0.02479054039584528,0,0,55.44513056416154,1.323963945769777,0,0.04522989970663663,1.369193845476413,20.95709517536694,131.656918491398,86.10875431856911,238.722767985334,295.537092394972,943.9584361743978
Accommodation,474.190801145723,0.03387456136680803,0,0,474.2246757070898,1.093191416729049,0,0.02066592198653336,1.113857338715582,1188.925389275604,3.997649137967727,1.822330914018965,1194.745369327591,1670.083902373396,1808.108466573843
Food & beverage services,3301.398674244369,0.0755976445131484,0,0,3301.474271888882,1.178496452326073,0,0.01969138445736313,1.198187836783436,492.2240431029246,9.55578880304485,3.296407262457574,505.076239168427,3807.748698894092,4222.371420486839
Publishing services,224.3082426134299,0.008596907813547036,14.10094554869961,0,238.4177850699431,93.98125157814019,0,0.3082056729041908,94.28945725104438,10.55679955705188,151.2411956326924,63.62041665263278,225.4184118423771,558.1256541633645,710.2521214083303
Film video & TV etc; broadcasting,86.57172312565872,0.2779313748076738,168.8094935489183,2.359946676150254,258.019094725535,9.084538586109842,0.2719066059577136,-0.0821196111114173,9.274325580956138,23.03198373544062,90.64393574817045,31.04779150882921,144.7237109924403,412.0171312989314,465.78867669158
Telecommunications,1042.843441306223,0.05016801280386353,0,0,1042.893609319027,23.2033984754072,0,0.4070716884063081,23.61047016381351,49.74826240105475,196.271760747917,180.2371132912098,426.2571364401815,1492.761215923022,2789.663696476966
Computer services,120.3252343172053,1.451975023765883,0.5269008632392801,3.316204286217741,125.6203144904282,422.69601091,0,7.095742907371188,429.7917538173712,6.212161908252148,523.0596306049258,387.5884169486703,916.8602094618483,1472.272277769648,2198.869321246942
Information services,1.698897765864722,0.1917716715180759,0.06294579810691033,0.4795589303559923,2.4331741658457,3.593315822401981,0,0.3617708158138594,3.95508663821584,0.1498776786107863,55.28402222286308,16.55140980577953,71.98530970725339,78.37357051131494,156.3068183170415
Financial services,690.0476714804487,0.2188496089609071,0,0,690.2665210894096,23.60176921932128,0,0.5180765387720037,24.11984575809329,1.738438460460125,4180.52006435575,238.5916483724332,4420.850151188643,5135.236518036147,6105.858107280299
Insurance & pensions,1837.392091557085,1.74681092168542,0,0,1839.138902478771,23.34357059789647,0,0.5346793467651767,23.87824994466165,0.3996327731697786,2405.641125268055,2292.266659450997,4698.307417492221,6561.324569915653,8509.940205609215
Auxiliary financial services,197.5483456327811,0.04203417033077335,0,0,197.5903798031119,18.65235718283505,0,0.4850569632582427,19.13741414609329,0.9186855284389763,721.8747377593371,435.5726678446023,1158.366091132378,1375.093885081584,2154.970059640099
Real estate - own,2142.345277371131,8.121023278799488,0,0,2150.46630064993,1.703984444561379,0,0.02658679186252666,1.730571236423906,0.07893721588744625,357.2072626359242,65.85009157711029,423.1362914289219,2575.333163315277,4116.601611550404
Imputed rent,10451.0000030115,0,0,0,10451.0000030115,0,0,0,0,0,0,0,0,10451.0000030115,10451.0000030115
Real estate - fee or contract,21.28271160049899,0.06669575905744175,0,0,21.34940735955643,306.0232372911437,0,0.006631775297067786,306.0298690664408,0.1166822176350511,75.10918315977872,17.27865768128032,92.50452305869409,419.8837994846913,487.4421039390868
Legal activities,39.13977823888793,1.637539297489133,0,0,40.77731753637707,126.3786336054544,0,1.890687548117338,128.2693211535718,3.586977406249743,171.0912748979899,49.77203304865832,224.450285352898,393.4969240428468,1271.959290779296
Accounting & tax services,5.22072062235798,0.02994776673748083,0.007051334444317634,0.0537213047637583,5.311441028303537,6.063966177536284,0,0.07945733211114621,6.14342350964743,0.5694861400925539,100.5427735978497,105.8241366290004,206.9363963669427,218.3912609048936,904.396774301415
Head office & consulting services,14.71152237040485,1.472073075230922,0.4749746587193274,3.618642484995947,20.27721258935105,32.79040852181142,0,0.4071939515213035,33.19760247333272,1.557246808568983,319.4868898109733,215.0245952784508,536.0687318979931,589.5435469606768,1467.134990045072
Architectural services etc,94.76169532590299,0.3957280618867338,0.04036113919422605,0.5276879586551089,95.72547248563906,627.6544226157092,0,5.119742524687656,632.7741651403969,6.55375303577803,1082.217191760053,1048.573626403431,2137.344571199262,2865.844208825298,4520.72057188817
Research & development,55.43071232020024,3.8238813602187,10.04864647901239,5.997551939408075,75.3007920988394,170.6161707916337,0,1.212174941216028,171.8283457328497,2.671294716391892,137.406299809557,118.9140295657005,258.9916240916494,506.1207619233385,693.8991278774973
Advertising & market research,4.194144280501392,0.0686305486372816,0.01784328080439537,0.1359408398009979,4.416558949744067,1.646723404457782,0,0.03283135427459435,1.679554758732376,0.2039640903151404,93.99383853920084,26.67395315550972,120.8717557850257,126.9678694935021,310.7496365593681
Other professional services,31.64553724429476,0.2541581493138638,0.01515671934463312,0.115472999552297,32.03032511250556,2.198618706492996,0,3.999941910669131,6.198560617162128,0.6727040918443025,192.5284666207675,97.79476683203204,290.9959375446439,329.2248232743116,551.5628111546946
Veterinary services,93.67263155360925,36.13674409608986,0,0,129.8093756496991,0.4201957915176791,0,0.004272562712961851,0.4244683542306409,0.1264570100331572,1.349785698395458,1.091999074573547,2.568241783002163,132.8020857869319,149.4887992856977
Rental and leasing services,162.9170096232072,0.02412400925717301,0,0,162.9411336324644,5.92009731829304,0,0.114916981305087,6.035014299598127,41.00585914546959,247.2835597491387,193.7487374149003,482.0381563095086,651.0143042415712,1110.369121014288
Employment services,22.97831734570332,0.5532743278771648,0.1716921958103376,1.308054361840525,25.01133823123135,4.977707955392154,0,0.1169365390305946,5.094644494422749,2.014689049810928,412.7986036243898,172.0940186329368,586.9073113071375,617.0132940327917,1991.19423252736
Travel & related services,477.5543974167703,0.02638026056433888,0,0,477.5807776773347,1.903509811026843,0,0.03755842905072245,1.941068240077566,30.11820228088719,562.3106135106,2.293486110141733,594.722301901629,1074.244147819041,1394.762938849424
Security & investigation,14.21691029078458,0.007156755061496258,0,0,14.22406704584608,1.186330417354206,0,5.807405882796735,6.993736300150942,0.4241891912733174,71.82537391695595,6.089811032379161,78.33937414060843,99.55717748660545,383.5721491379534
Building & landscape services,54.31969777692152,25.40325268265974,0,0,79.72295045958126,9.877059931645984,0,15.54288873330099,25.41994866494698,1.998774089023379,198.5616196596486,34.45240097836978,235.0127947270418,340.15569385157,1252.005881529404
Business support services,20.95194102598762,0.4236367714482719,0.02526695304815061,0.1924988377547628,21.5933435882388,6.650752422987683,0,0.1765955478477885,6.827347970835471,1.867161977566579,448.5579031906711,147.5257403225028,597.9508054907405,626.3714970498148,924.271755148638
Public administration & defence,228.1259635884258,1.790628992498934e-06,7821.080752119797,3990.67145135743,12039.87816885628,233.657904154907,0,1.112978251226281,234.7708824061332,0.01135939398226407,55.66427469416979,52.51150782771938,108.1871419158714,12382.83619317829,13454.07092191344
Education,510.8793960020637,1582.814188435818,523.69070460649,3989.068238142609,6606.452527186981,467.3373144106014,0,3.293277415408903,470.6305918260103,165.4145703948325,445.3413462723366,415.8849214265222,1026.640838093691,8103.723957106682,9370.971780384922
Health,414.5341926814867,153.0639466935722,10211.93488910384,0,10779.5330284789,14.33497940160571,0,0.136133984337081,14.47111338594279,1.470597943517714,20.2412900025602,13.48262202066763,35.19450996674554,10829.19865183159,10905.88932458123
Residential care and social work,674.0017926149188,321.3861380034696,0,3053.26728063465,4048.655211253038,5.345221444860278,0,0.06917744036140665,5.414398885221685,5.066148664019968,11.84933275015183,6.385764320524473,23.30124573469627,4077.370855872956,4701.499870092628
Creative services,54.86283608610993,43.40338529267996,0.1362474684473456,28.83011357182207,127.2325824190593,4.458712839932666,0,-0.1140695531869297,4.344643286745736,24.90775155342423,46.82840347832535,92.0341154453274,163.770270477077,295.347496182882,317.0284836821074
Cultural services,146.8276965495838,18.20375421769814,0,161.1888297835073,326.2202805507893,1.191481013071443,18.61939503717534,0.02116522390785634,19.83204127415464,28.38721584052832,14.52685368242994,5.964134947500007,48.87820447045827,394.9305262954022,452.7429852466275
Gambling,518.9253262027511,0.009951843460901198,0.04038297376429503,0.02891722331101225,519.0045782432873,21.00791357032162,0,0.4945313087313501,21.50244487905297,9.165921004907817,148.5911423389499,29.55899208045511,187.3160554243129,727.8230785466532,816.8826904767947
Sports & recreation,735.5239183117687,15.48388732168842,2.575166248765479,393.9324620120542,1147.515433894277,5.943800665597958,0.01667198405570221,0.1405445036905451,6.101017153344205,25.39077965329637,74.62623885683504,26.80559232543071,126.8226108355621,1280.439061883183,1436.108616865734
Membership organisations,362.6010418560533,154.8849446497492,0.01304404015270688,0.09937733941395517,517.5984078853692,1.688013693407695,0,0.0829959524264562,1.771009645834152,0.6921413329883576,5.522113013294291,2.80860667476026,9.022861021042909,528.3922785522462,642.1047478135812
Repairs - personal and household,37.62089292335231,0.002245341897127308,0,0,37.62313826524944,2.081581380241972,0.002247494280068284,0.03944086062760634,2.123269735149647,2.298937759012253,42.77197865635823,16.71913141837406,61.79004783374454,101.5364558341436,189.2464971214078
Other personal services,1228.335246765594,0.4167497521671377,0.02533461131038835,0.1930142990698035,1228.970345428141,17.87057493456629,0,3.030816998595657,20.90139193316195,10.90194668745235,55.85267633264993,21.79118204858925,88.54580506869154,1338.417542429995,1553.698273885767
Households as employers,92.4556407726761,0.000144527463914532,0,0,92.45578530014002,0,0,0,0,2.06106305330497,0.896823687866647,0.4615085386493085,3.419395279820926,95.87518057996094,96.00000002956797
